year,age_id,age_name,countries_with_dalys,countries_with_vlw,total_dalys,total_dalys_lower,total_dalys_upper,total_economic_burden_vlw,total_economic_burden_vlw_lower,total_economic_burden_vlw_upper,total_economic_burden_vlw_trillion,total_economic_burden_vlw_lower_trillion,total_economic_burden_vlw_upper_trillion
2017,31,85-89 years,48,46,96901.0836196144,72428.11201931174,122096.02818307589,94453413989.26967,62814163196.53891,134888559337.6879,0.09445341398926967,0.06281416319653892,0.1348885593376879
2017,32,90-94 years,48,46,43311.52214359131,30336.150373741028,54619.69185032888,71155074032.40312,44222582548.7846,104557851747.8952,0.07115507403240312,0.0442225825487846,0.1045578517478952
2017,235,95+ years,48,46,16041.96139512679,10529.022551507165,20538.12397291293,42131623132.25053,24022785432.79324,63516742819.35058,0.04213162313225052,0.02402278543279324,0.06351674281935057
2018,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2018,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2018,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2018,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2018,9,20-24 years,48,46,5125.466184708951,3592.3634553109323,7221.40504741151,205295139.0026487,143769895.20937443,297124952.7219486,2.052951390026487e-4,1.4376989520937443e-4,2.971249527219486e-4
2018,10,25-29 years,48,46,9469.231005531496,6849.7594551139555,13270.80913753136,436088581.4940943,314015927.63725543,638266791.6031113,4.360885814940943e-4,3.1401592763725543e-4,6.382667916031113e-4
2018,11,30-34 years,48,46,23513.684988530367,17392.399731894617,32274.66889942618,1153553377.0664499,836565482.2718395,1668614691.1922917,0.00115355337706645,8.365654822718395e-4,0.0016686146911922917
2018,12,35-39 years,48,46,44269.17720927098,32092.084268814884,59663.06472804288,2380373064.958529,1690660691.4112465,3427937483.3910136,0.002380373064958529,0.0016906606914112465,0.0034279374833910137
2018,13,40-44 years,48,46,78864.37973885812,58672.71624778894,106049.9184425086,5040247141.827017,3682946025.883841,7259944145.038863,0.005040247141827017,0.003682946025883841,0.007259944145038863
2018,14,45-49 years,48,46,137690.0003244293,104404.23880335213,186071.12896830318,10687693749.525808,7919827183.505047,15411593283.650993,0.010687693749525808,0.007919827183505047,0.015411593283650993
2018,15,50-54 years,48,46,211005.48178796557,163455.48994718195,290615.8243570666,20020357033.44918,15059120983.048965,29753231833.355923,0.02002035703344918,0.015059120983048966,0.029753231833355924
2018,16,55-59 years,48,46,262945.730137066,203409.33257270374,358637.9141541438,30123774310.378307,22700980762.545254,44451928542.58462,0.03012377431037831,0.022700980762545255,0.04445192854258462
2018,17,60-64 years,48,46,340896.36798735143,261042.00777744135,456645.83869641984,49236266641.59325,36634630050.773026,71297006402.25182,0.049236266641593245,0.036634630050773026,0.07129700640225181
2018,18,65-69 years,48,46,349332.2409956671,275085.4454293751,466626.3523207633,68228528231.54644,51693363883.64781,97793504496.56068,0.06822852823154645,0.051693363883647814,0.09779350449656068
2018,19,70-74 years,48,46,290059.3217137336,230916.80573164762,377657.295537641,77638320607.63087,58858415965.50875,109290410692.12135,0.07763832060763087,0.058858415965508754,0.10929041069212135
2018,20,75-79 years,48,46,230854.13874068178,182899.24426823432,299687.8983630417,93479419951.48726,69325821594.30035,131659680505.86517,0.09347941995148726,0.06932582159430035,0.13165968050586518
2018,30,80-84 years,48,46,171968.84578476677,132535.34658210241,214808.62161701222,105581669513.05084,74413096014.90408,145784250761.65662,0.10558166951305084,0.07441309601490409,0.1457842507616566
2018,31,85-89 years,48,46,98693.2707809182,73218.53742410977,124959.81165741393,99041497812.46207,65304331049.43908,141792544501.29657,0.09904149781246206,0.06530433104943908,0.14179254450129658
2018,32,90-94 years,48,46,45173.649661857395,31652.040995433053,57325.44078665617,76003828837.66826,47137538543.27329,112123248060.60606,0.07600382883766826,0.047137538543273294,0.11212324806060607
2018,235,95+ years,48,46,17078.513252523084,11279.31149828248,21861.582656943116,45747635396.8017,26227408475.8726,69338587906.57857,0.0457476353968017,0.0262274084758726,0.06933858790657857
2019,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2019,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2019,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2019,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2019,9,20-24 years,48,46,5164.047800525495,3667.004159287219,7267.201327552225,211581868.67282224,149933826.83184314,305544716.8353738,2.1158186867282222e-4,1.4993382683184313e-4,3.055447168353738e-4
2019,10,25-29 years,48,46,9343.55385204875,6716.440943714129,13031.644725497204,440173393.759506,315182448.50619227,639556831.467491,4.40173393759506e-4,3.1518244850619226e-4,6.39556831467491e-4
2019,11,30-34 years,48,46,24021.698718749714,17669.452885307383,32833.65212665136,1211100859.6125605,877516403.1717399,1747239241.096845,0.0012111008596125605,8.7751640317174e-4,0.001747239241096845
2019,12,35-39 years,48,46,45560.21212063397,33248.679670648125,62563.62548386681,2528292953.954733,1812884683.6655622,3697581384.3737025,0.002528292953954733,0.0018128846836655622,0.0036975813843737027
2019,13,40-44 years,48,46,79491.37965416754,59354.99957573456,108525.17445933996,5224379355.78803,3810120552.9028096,7642034107.99784,0.00522437935578803,0.0038101205529028096,0.00764203410799784
2019,14,45-49 years,48,46,136379.8079710051,102838.33111063442,184716.92396402315,10963135231.752804,8102593686.936732,15860019901.39662,0.010963135231752803,0.008102593686936733,0.01586001990139662
2019,15,50-54 years,48,46,208610.1791005405,161030.70416872567,288219.8409023273,20457188072.097233,15386405253.447071,30552806532.195248,0.020457188072097232,0.015386405253447071,0.030552806532195248
2019,16,55-59 years,48,46,270995.2177169356,208847.4523160004,370603.27247372526,32113761823.17647,24108396971.36752,47763588725.32439,0.03211376182317647,0.02410839697136752,0.04776358872532439
2019,17,60-64 years,48,46,333767.75667575846,255703.53217663013,442992.0771522668,49320014004.070915,36757320069.19927,71077741624.0515,0.04932001400407091,0.036757320069199274,0.0710777416240515
2019,18,65-69 years,48,46,346742.968569256,271477.53120405943,467341.1914842918,68518245891.94292,51618076196.84774,99534979717.98512,0.06851824589194291,0.05161807619684774,0.09953497971798513
2019,19,70-74 years,48,46,301452.2754857733,240666.8439912792,393206.1288733331,82245335191.32162,62302263231.816086,116036169407.64664,0.08224533519132163,0.062302263231816084,0.11603616940764663
2019,20,75-79 years,48,46,231500.38415459462,183322.1500454191,300403.5996111972,95101041597.4021,70516561497.8924,134188411262.50688,0.0951010415974021,0.0705165614978924,0.13418841126250688
2019,30,80-84 years,48,46,168623.26043410023,129800.63457842966,211608.69290326798,104254503733.11168,73257235026.75345,144422000357.81738,0.10425450373311168,0.07325723502675345,0.14442200035781738
2019,31,85-89 years,48,46,99035.0309902584,73398.15210850198,126435.77929808338,100326014165.70883,66193342024.251015,144668748393.34702,0.10032601416570883,0.06619334202425102,0.144668748393347
2019,32,90-94 years,48,46,47310.708399276795,33096.30051551789,59942.1088492175,80923430997.5451,49961793916.92995,119209473012.64432,0.0809234309975451,0.049961793916929946,0.11920947301264431
2019,235,95+ years,48,46,18173.13169482386,12060.120854951214,23176.90174857017,49363035898.20827,28480565682.45712,74230701937.81264,0.049363035898208264,0.028480565682457118,0.07423070193781264
2020,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2020,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2020,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2020,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2020,9,20-24 years,48,46,5083.084354237204,3570.945439399315,7213.315983825905,206943682.43232334,145538970.0957747,302128121.15051615,2.0694368243232334e-4,1.4553897009577472e-4,3.0212812115051614e-4
2020,10,25-29 years,48,46,9179.416243771062,6551.952612443644,12738.541937800679,427243460.41970813,303757388.4840562,617565565.0434167,4.272434604197081e-4,3.0375738848405616e-4,6.175655650434167e-4
2020,11,30-34 years,48,46,24297.9998800541,17874.11355059491,32946.495744574655,1216545437.1955585,874955489.227048,1739233328.6325161,0.0012165454371955585,8.74955489227048e-4,0.0017392333286325161
2020,12,35-39 years,48,46,47752.271428160384,34664.39282621392,65040.35812178641,2622810773.226738,1865173554.5590944,3824684737.3842683,0.002622810773226738,0.0018651735545590945,0.0038246847373842683
2020,13,40-44 years,48,46,81857.72666303525,61207.760827351405,111440.04536666017,5312769845.865706,3864248508.8026633,7774778585.328053,0.005312769845865707,0.0038642485088026634,0.007774778585328054
2020,14,45-49 years,48,46,137898.37879444688,103324.30257667135,187205.7938851348,10960025651.714712,8030171026.142547,16015567826.806421,0.010960025651714712,0.008030171026142547,0.01601556782680642
2020,15,50-54 years,48,46,210009.9986285685,159984.7523020532,288620.38936850516,20368876409.206623,15080736877.525892,30449316100.015633,0.020368876409206624,0.015080736877525893,0.030449316100015632
2020,16,55-59 years,48,46,285120.8317788065,219196.72760120584,390706.2957253245,33569797354.71871,25010440325.10783,50173050067.90366,0.03356979735471871,0.02501044032510783,0.050173050067903666
2020,17,60-64 years,48,46,337314.6787626219,259393.93847733032,450142.6985610619,49218066111.459854,36633192476.19298,71574181826.31186,0.04921806611145985,0.036633192476192976,0.07157418182631185
2020,18,65-69 years,48,46,356678.7236791382,277837.9991604311,474224.19772858167,69596131841.3396,52050591932.281685,100457400270.59024,0.0695961318413396,0.05205059193228168,0.10045740027059025
2020,19,70-74 years,48,46,310117.50852253375,247865.41146804433,404521.4566028437,85036323083.85768,64511471627.120224,120241063365.72974,0.08503632308385768,0.06451147162712022,0.12024106336572973
2020,20,75-79 years,48,46,234574.5496243902,188795.7963487092,304344.5385605187,95598590153.52188,71803939574.51741,135131468083.89052,0.09559859015352189,0.07180393957451742,0.1351314680838905
2020,30,80-84 years,48,46,168257.9515780183,130244.60756029993,212753.01237619488,103797778533.75204,73242975743.52588,144813335217.62268,0.10379777853375205,0.07324297574352588,0.14481333521762269
2020,31,85-89 years,48,46,100730.72558552994,74528.73746303975,129391.33243334205,101516678994.61317,66816906436.93084,147242510800.77188,0.10151667899461317,0.06681690643693083,0.1472425108007719
2020,32,90-94 years,48,46,49060.17208645241,34570.625569265365,62148.975974467234,83839085638.9376,52124285404.06254,123582402897.42035,0.0838390856389376,0.05212428540406254,0.12358240289742035
2020,235,95+ years,48,46,19247.17031640067,12911.152523350112,24680.773337220853,52195364373.09705,30468247593.86372,78849615851.4706,0.052195364373097054,0.03046824759386372,0.0788496158514706
2021,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2021,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2021,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2021,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2021,9,20-24 years,48,46,5263.353842828135,3689.093647604901,7440.91013697473,240598697.69758466,167714976.04279894,348757823.29034656,2.4059869769758465e-4,1.6771497604279893e-4,3.4875782329034654e-4
2021,10,25-29 years,48,46,9584.047672807737,6742.520430399151,13224.951115882064,498649966.542488,348775203.1595496,715124965.7440187,4.98649966542488e-4,3.487752031595496e-4,7.151249657440186e-4
2021,11,30-34 years,48,46,26337.97286415626,19120.71235044981,36092.22459929007,1471511161.4745402,1044721648.3159587,2120241598.9372709,0.0014715111614745403,0.0010447216483159588,0.002120241598937271
2021,12,35-39 years,48,46,54219.645931025494,39016.66265654286,74261.81636502531,3336127332.9787173,2341543350.1883516,4869791191.247027,0.0033361273329787174,0.0023415433501883516,0.004869791191247028
2021,13,40-44 years,48,46,90350.11340083812,67211.74535187814,122353.6774566584,6550300053.020163,4727567157.352166,9491442319.001942,0.006550300053020162,0.004727567157352166,0.009491442319001942
2021,14,45-49 years,48,46,148593.1811954412,108364.62570902401,204542.75004748965,13084375648.964453,9261682431.976797,19390653426.96589,0.013084375648964452,0.009261682431976797,0.01939065342696589
2021,15,50-54 years,48,46,229115.48417460857,171722.18279941214,312698.6896691833,24857735929.574894,18035892504.76425,36844149067.13036,0.024857735929574895,0.018035892504764253,0.03684414906713036
2021,16,55-59 years,48,46,322306.3367319726,245511.94263115645,448178.1575922682,42544200535.75863,31209130252.15396,64590587526.1338,0.04254420053575863,0.031209130252153962,0.0645905875261338
2021,17,60-64 years,48,46,370599.2031205948,278613.23151164973,491702.0042303273,59763676073.432175,43424106297.00812,86756799895.1014,0.05976367607343217,0.043424106297008117,0.08675679989510139
2021,18,65-69 years,48,46,384724.6970427643,297488.8914901613,512017.08833831974,83437517485.16927,61598396463.12385,121171554044.47171,0.08343751748516927,0.061598396463123845,0.1211715540444717
2021,19,70-74 years,48,46,334001.8766028611,266676.07063302264,440341.35213017405,102676854590.07256,77532250417.9535,147294591350.46646,0.10267685459007256,0.0775322504179535,0.14729459135046646
2021,20,75-79 years,48,46,242124.20593227205,192675.63249474246,317383.22174814943,108214315551.04805,80435354684.89502,154954195570.2628,0.10821431555104805,0.08043535468489502,0.1549541955702628
2021,30,80-84 years,48,46,171762.36209799416,132939.4378543395,217082.9969526577,117700232687.5717,83200501292.35844,164676137113.32974,0.1177002326875717,0.08320050129235844,0.16467613711332973
2021,31,85-89 years,48,46,107152.23333331666,79763.04185624074,138249.16796552262,119163083212.72522,78989270440.47252,173287284484.21475,0.11916308321272522,0.07898927044047252,0.17328728448421477
2021,32,90-94 years,48,46,52666.5553401322,37646.79374165187,66012.76138714646,98823675728.97942,62381043125.89068,144359108439.3385,0.09882367572897942,0.06238104312589068,0.1443591084393385
2021,235,95+ years,48,46,21243.50656339601,14557.029097002434,27364.421536002454,64126779177.08272,38261172768.33934,97801098116.81088,0.06412677917708272,0.03826117276833934,0.09780109811681088
2022,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2022,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2022,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2022,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2022,9,20-24 years,48,46,5183.834304509836,3551.031855915997,7434.45320142786,262072117.28062627,178230260.96320933,389500107.2686717,2.6207211728062626e-4,1.7823026096320933e-4,3.895001072686717e-4
2022,10,25-29 years,48,46,9675.548426921952,6652.564561406903,13652.909644323903,549568819.2684382,374541538.36886305,804991608.0927138,5.495688192684382e-4,3.7454153836886304e-4,8.049916080927138e-4
2022,11,30-34 years,48,46,26294.652038787055,18661.50330338691,36949.93430526503,1611902734.6464996,1117002702.5029213,2395213157.1111894,0.0016119027346464996,0.0011170027025029213,0.0023952131571111893
2022,12,35-39 years,48,46,54877.286360961465,38154.41774080493,74788.32239930329,3752947110.9201784,2532271709.4199963,5456042168.009074,0.0037529471109201784,0.0025322717094199963,0.005456042168009074
2022,13,40-44 years,48,46,91326.9856116765,65450.70509886259,125130.0826402386,7284356955.598652,5016411551.108228,10687101587.086514,0.007284356955598652,0.005016411551108228,0.010687101587086514
2022,14,45-49 years,48,46,146885.19349122953,104247.24314960594,207092.5640983815,14132265479.653667,9737667601.814981,21460422183.527622,0.014132265479653667,0.009737667601814982,0.021460422183527623
2022,15,50-54 years,48,46,232903.2923317186,167674.85444279484,328054.24748183583,27658229379.11466,19247042466.783577,42187283227.6985,0.02765822937911466,0.019247042466783576,0.042187283227698505
2022,16,55-59 years,48,46,336240.6297360068,246338.25367968788,471420.80754641956,49076496613.04108,34562096071.3346,74671971043.45341,0.049076496613041073,0.034562096071334605,0.07467197104345341
2022,17,60-64 years,48,46,371030.8881041667,270402.14860586333,514068.70440432895,66287841509.371254,46374626361.32908,99601880043.27716,0.06628784150937125,0.04637462636132908,0.09960188004327716
2022,18,65-69 years,48,46,389763.4211038759,293741.0951218932,537382.2777528663,93318519439.0131,66821925836.73334,140084420458.72433,0.0933185194390131,0.06682192583673334,0.14008442045872432
2022,19,70-74 years,48,46,360856.8356224203,277427.28010087303,482198.26653184026,121226707243.16136,88020703635.15988,176179099527.0374,0.12122670724316136,0.08802070363515987,0.17617909952703742
2022,20,75-79 years,48,46,259841.95641143137,201847.64925267172,355185.7147061835,127398518620.35434,91897577546.89061,189641345341.18695,0.12739851862035434,0.09189757754689061,0.18964134534118696
2022,30,80-84 years,48,46,183161.7006451801,138071.248336692,238384.61826481926,138806160285.79715,96118575393.4435,199366721775.38565,0.13880616028579715,0.0961185753934435,0.19936672177538564
2022,31,85-89 years,48,46,119648.05233966798,88042.17063135747,157836.9196334842,146689015324.878,96531290167.58292,217378601071.42004,0.146689015324878,0.09653129016758291,0.21737860107142004
2022,32,90-94 years,48,46,56603.02946150088,40085.665259549445,72211.71381575608,116647245442.87483,72877193392.0259,173394365625.37552,0.11664724544287483,0.07287719339202589,0.17339436562537552
2022,235,95+ years,48,46,22769.476893557334,15609.463315359859,29298.372295950947,76511705046.25052,45789919657.42573,116975150243.28798,0.07651170504625052,0.04578991965742573,0.11697515024328797
2023,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2023,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2023,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2023,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2023,9,20-24 years,48,46,5259.929767525686,3484.5236471487697,7872.055758317467,279259131.72595847,182449422.83157605,428237136.84622395,2.7925913172595845e-4,1.8244942283157604e-4,4.2823713684622395e-4
2023,10,25-29 years,48,46,10028.371188996982,6772.427152597105,14571.685230519737,602022216.4796587,401643196.50240386,905234743.5934069,6.020222164796588e-4,4.0164319650240384e-4,9.052347435934069e-4
2023,11,30-34 years,48,46,27122.019657848472,18818.770888636373,38580.294365925125,1760872204.3994799,1183625530.0700045,2630568337.8927946,0.00176087220439948,0.0011836255300700044,0.0026305683378927947
2023,12,35-39 years,48,46,56654.00476603034,38310.077208426585,82012.23506880805,4112010782.3847523,2697345555.7883506,6307945462.347356,0.004112010782384753,0.0026973455557883505,0.006307945462347355
2023,13,40-44 years,48,46,94243.07878563683,64789.3209624051,133762.76487831297,7952793310.808232,5296773673.3348,12075355584.247007,0.007952793310808233,0.0052967736733348,0.012075355584247008
2023,14,45-49 years,48,46,150681.19654137926,102906.36028974838,214133.58194994772,15370056288.597254,10166587240.962866,23362079538.60301,0.015370056288597254,0.010166587240962865,0.023362079538603007
2023,15,50-54 years,48,46,238131.21931923338,166939.33041492547,338831.6239750619,29958008158.001987,20272395556.483208,46120438141.35545,0.029958008158001988,0.02027239555648321,0.046120438141355455
2023,16,55-59 years,48,46,327509.44498096657,232433.06768231484,466258.87686628767,49904916484.62771,33890396217.248695,77186233510.08302,0.04990491648462771,0.033890396217248694,0.07718623351008302
2023,17,60-64 years,48,46,388427.5717365953,272170.3382686875,545074.8367196117,73655221563.10594,49541177339.57802,112212790781.17607,0.07365522156310594,0.04954117733957802,0.11221279078117607
2023,18,65-69 years,48,46,397698.16716847994,291289.195785323,556769.3769499918,100511942130.9046,69768009709.18275,152915835926.3203,0.1005119421309046,0.06976800970918276,0.15291583592632033
2023,19,70-74 years,48,46,369516.0043133711,278618.0680831815,499737.26618894306,131300853036.87186,93539515968.57518,193305788622.79233,0.13130085303687186,0.09353951596857518,0.19330578862279232
2023,20,75-79 years,48,46,266902.89392308414,202149.53610764982,362184.5283104513,137463801559.21185,96929075961.05037,204682230880.18988,0.13746380155921184,0.09692907596105037,0.20468223088018989
2023,30,80-84 years,48,46,194680.76397825195,145196.72068329388,254088.05054628497,153217513180.78064,103375366301.70447,221839278553.95206,0.15321751318078064,0.10337536630170446,0.22183927855395205
2023,31,85-89 years,48,46,122337.36046917741,88321.89655949536,162813.10522415309,154940647948.29214,100090036706.31207,234712347901.36685,0.15494064794829215,0.10009003670631207,0.23471234790136686
2023,32,90-94 years,48,46,60151.35253502866,41152.392482604846,78709.37338402495,123307257314.38953,73927292521.5204,190150279217.1698,0.12330725731438953,0.0739272925215204,0.1901502792171698
2023,235,95+ years,48,46,24715.22193855773,16164.994173691506,32895.46752651134,79608832985.3788,45067098254.19547,126312927223.42206,0.0796088329853788,0.04506709825419547,0.12631292722342205
