Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.28562E+12,2.29075E+12,2.4111E+12,2.45362E+12,2.51024E+12,2.59182E+12,2.74897E+12,2.84438E+12,3.0055E+12,3.13505E+12,3.31849E+12,3.41519E+12,3.52832E+12,3.61776E+12,3.89557E+12,4.08424E+12,4.31192E+12,4.56682E+12,4.73628E+12,4.88591E+12,5.11624E+12,5.18514E+12,5.2928E+12,5.35003E+12,5.50041E+12,5.6275E+12,5.95439E+12,6.14639E+12,6.32091E+12,6.43671E+12,6.31984E+12,6.57912E+12,6.87639E+12,7.07191E+12,7.24387E+12
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2448.02638,2565.089297,2681.530745,2801.640456,2935.168359,3087.640258,3283.411975,3457.321336,3494.960877,3629.218645,3862.979574,4041.034746,4236.34306,4508.934587,4921.122348,5365.422175,5912.51456,6509.777066,6938.900022,7186.262373,7755.862237,8310.691951,8825.014513,9242.500201,9564.141179,9716.378159,10092.69514,10617.92523,11310.98634,11935.82779,11954.65709,13344.20391,14857.72763,16044.24161,17013.80058
Middle income,MIC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.73974E+13,1.77319E+13,1.83462E+13,1.90691E+13,1.98184E+13,2.0667E+13,2.18829E+13,2.30054E+13,2.36655E+13,2.45583E+13,2.58889E+13,2.68302E+13,2.80552E+13,2.96762E+13,3.19323E+13,3.41709E+13,3.68529E+13,3.99224E+13,4.20954E+13,4.36108E+13,4.70057E+13,4.98667E+13,5.25301E+13,5.53871E+13,5.81747E+13,6.09028E+13,6.38917E+13,6.72535E+13,7.06046E+13,7.3442E+13,7.22103E+13,7.74307E+13,8.06659E+13,8.47456E+13,8.85048E+13
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,23525.8246,23933.84951,24943.97387,25898.00762,27194.63698,28177.42132,29384.33501,30849.09615,32212.704,33862.6369,35650.16957,36460.40352,37310.44962,38792.70987,40962.3936,43361.24904,45502.01435,47221.8054,47768.07691,46376.93159,47800.99313,49199.80166,50775.27788,52403.75807,54217.97724,55636.68965,56828.12604,58871.9596,61572.55059,63726.41334,62778.63484,69833.49488,76374.81794,80412.92545,83613.36622
North America,NAC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.22033E+13,1.21677E+13,1.25673E+13,1.29121E+13,1.34374E+13,1.37982E+13,1.42933E+13,1.49269E+13,1.55884E+13,1.63395E+13,1.7021E+13,1.71977E+13,1.75096E+13,1.79837E+13,1.86636E+13,1.93092E+13,1.98446E+13,2.02431E+13,2.02815E+13,1.97527E+13,2.02916E+13,2.06368E+13,2.10989E+13,2.15495E+13,2.20996E+13,2.27052E+13,2.31026E+13,2.3682E+13,2.43797E+13,2.49951E+13,2.43919E+13,2.58666E+13,2.65533E+13,2.72893E+13,2.80231E+13
Not classified,INX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16676.24488,17289.09602,17902.75027,18378.44369,19191.88159,19963.59187,20843.76097,21790.53959,22375.45706,23250.3971,24685.76731,25460.18048,26244.64856,27027.53737,28463.67268,29811.71309,31804.54325,33368.37669,34238.22701,33300.86787,34569.00759,36018.94497,36990.17067,38335.8613,39484.13481,40630.40002,42008.00306,43631.34077,45295.82282,47291.00423,46436.20512,50780.34531,56289.17554,58425.94271,61050.05776
OECD members,OED,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.66462E+13,3.70874E+13,3.7849E+13,3.83661E+13,3.9577E+13,4.0632E+13,4.19179E+13,4.34657E+13,4.4762E+13,4.62289E+13,4.81501E+13,4.88219E+13,4.95868E+13,5.05943E+13,5.22776E+13,5.37765E+13,5.55109E+13,5.7025E+13,5.72901E+13,5.52975E+13,5.69756E+13,5.81646E+13,5.89232E+13,5.98671E+13,6.11914E+13,6.27655E+13,6.39466E+13,6.56534E+13,6.72036E+13,6.84263E+13,6.56428E+13,6.96611E+13,7.1886E+13,7.3179E+13,7.44715E+13
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7115.131619,7233.029077,7171.111847,7348.018642,7639.206927,8068.276599,8327.244012,8891.677767,9044.90761,9363.363946,10096.635,10534.53134,10965.12653,11520.19519,12173.87779,12860.94031,14049.86646,15095.7125,15621.36826,15109.17074,15539.05227,16366.05395,16760.15027,17064.45903,17496.21654,17458.25429,18447.2681,19649.31059,20693.88059,22367.87098,21272.67944,23574.50784,26095.00628,27107.44492,28768.40396
Other small states,OSS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.28271E+11,1.2787E+11,1.23549E+11,1.23957E+11,1.27147E+11,1.32663E+11,1.36828E+11,1.45916E+11,1.49661E+11,1.52525E+11,1.63885E+11,1.69007E+11,1.75253E+11,1.82996E+11,1.90395E+11,1.98331E+11,2.10785E+11,2.21302E+11,2.23147E+11,2.13336E+11,2.19788E+11,2.28145E+11,2.3166E+11,2.34014E+11,2.38919E+11,2.46703E+11,2.55962E+11,2.68288E+11,2.79203E+11,2.92037E+11,2.75679E+11,2.95669E+11,3.06823E+11,3.13953E+11,3.23351E+11
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2816.693169,2837.263572,3004.609937,3091.736805,3262.605025,3419.595394,3555.202461,3510.372636,3544.842766,3730.034557,3706.974498,3787.309074,3889.339721,3983.186092,4214.417003,4384.147202,4566.403489,4632.758126,4756.976504,4701.219924,4870.088142,5079.467728,5277.872389,5533.164919,6180.805824,6582.254566,6724.998065,7034.813164,7174.351206,7198.701878,6387.426484,6218.58853,7370.84149,7981.847248,8401.452696
Pacific island small states,PSS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,9894545025,9772057007,10269465128,10469249784,10964423238,11388855038,11787411376,11604444952,11766382208,12414445018,12229733243,12386692920,12689767946,12894029893,13449743460,13709398458,14004910323,13978373100,14217878363,14095388911,14593792805,15110567824,15275044290,15829495722,16480781899,17166104027,17747041126,18502228504,19060599619,19187688477,16882232728,16326860656,18276579432,19343182321,20125090328
Post-demographic dividend,PST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18052.33269,18709.47258,19327.342,19834.61245,20711.70759,21579.93581,22490.6358,23482.44408,24278.01522,25339.7854,26939.86917,27912.91065,28868.38763,29818.76029,31437.0451,32976.79093,35112.05027,36843.89161,37781.8037,36724.31421,38066.18328,39508.85889,40542.93027,42076.44634,43214.30846,44334.28754,45833.58134,47670.84098,49671.92292,52067.53394,51200.46911,56153.82012,61715.33497,64285.64615,67239.57695
Post-demographic dividend,PST,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.51328E+13,3.54195E+13,3.59456E+13,3.61836E+13,3.71194E+13,3.80506E+13,3.90884E+13,4.03735E+13,4.14552E+13,4.28798E+13,4.46352E+13,4.53849E+13,4.6107E+13,4.70588E+13,4.86149E+13,4.99598E+13,5.14996E+13,5.28911E+13,5.31183E+13,5.11876E+13,5.26844E+13,5.36027E+13,5.41556E+13,5.49075E+13,5.59038E+13,5.70491E+13,5.80796E+13,5.95209E+13,6.08528E+13,6.19671E+13,5.93198E+13,6.27019E+13,6.42381E+13,6.54129E+13,6.65672E+13
Pre-demographic dividend,PRE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1465.481898,1491.468444,1531.333597,1533.827041,1520.228357,1553.687122,1632.224647,1736.430641,1850.723782,1919.618608,2029.994929,2102.054198,2169.41765,2088.418634,2363.353055,2503.953916,2663.342638,2817.680223,2970.177668,3033.265962,3174.979091,3284.540167,3350.521274,3489.027081,3581.023654,3411.456384,3408.156001,3504.94253,3690.837132,3851.269951,3730.093483,4006.29508,4364.732185,4504.006311,4637.776009
Pre-demographic dividend,PRE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.32476E+12,1.20736E+12,1.23432E+12,1.23067E+12,1.23285E+12,1.27467E+12,1.34766E+12,1.4362E+12,1.54172E+12,1.61207E+12,1.70301E+12,1.7735E+12,1.86827E+12,1.8466E+12,2.07018E+12,2.19535E+12,2.33258E+12,2.47368E+12,2.63035E+12,2.75224E+12,2.9323E+12,3.06106E+12,3.22322E+12,3.40602E+12,3.58198E+12,3.69577E+12,3.80681E+12,3.87559E+12,3.9812E+12,4.11755E+12,4.00612E+12,4.12299E+12,4.30029E+12,4.39348E+12,4.53075E+12
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6580.973211,6726.005336,6810.568805,6970.812591,7272.289054,7647.594856,7963.821243,8445.165765,8672.788959,9043.285623,9662.758892,10059.33048,10498.33918,11127.66527,11813.89752,12563.37902,13774.45759,14712.82321,15213.80517,14732.45945,15147.91492,15796.42327,16172.83981,16433.54824,16859.27479,16738.96813,17229.71463,18222.12477,19006.80823,20292.48735,19032.38015,21203.17267,24208.84562,25815.26118,28234.30669
Small states,SST,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.85382E+11,1.8547E+11,1.83761E+11,1.84469E+11,1.89951E+11,1.97369E+11,2.04652E+11,2.16291E+11,2.23115E+11,2.2975E+11,2.43884E+11,2.50865E+11,2.60479E+11,2.73843E+11,2.86097E+11,2.97948E+11,3.18046E+11,3.32507E+11,3.3681E+11,3.24022E+11,3.33231E+11,3.4323E+11,3.51566E+11,3.56676E+11,3.65049E+11,3.73157E+11,3.79156E+11,3.91006E+11,4.03879E+11,4.18043E+11,3.91454E+11,4.16569E+11,4.46117E+11,4.66683E+11,4.97689E+11
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1196.933725,1229.057387,1297.621413,1363.635325,1452.191497,1558.509765,1666.887902,1732.361688,1821.59096,1962.83456,2050.007052,2153.167612,2229.421739,2403.296126,2612.051814,2856.176195,3129.719808,3407.963134,3543.887322,3779.974475,4084.558072,4336.461597,4712.832823,4923.133671,5117.573776,5353.196953,5729.000629,6077.776226,6648.987493,7088.516622,6969.472124,8015.356745,9129.601733,10176.35695,10972.88701
